[0, [0, 0, inf], [0, 0, inf]]
[531, [0, 0, inf], [0, 0, inf]]
[532, [44, -15665.976095614024, 1.0], [0, 0, inf]]
[533, [44, -520632.6055776905, 0.18367346938775508], [0, 0, inf]]
[534, [44, -1326385.9760956187, 0.006663890045814243], [0, 0, inf]]
[535, [44, -58486.3107569702, 0.25], [0, 0, inf]]
[536, [0, 0, inf], [0, 0, inf]]
[537, [44, -318280.41434262693, 0.08163265306122448], [0, 0, inf]]
[538, [44, -1771560.7968127485, 0.00041649312786339016], [0, 0, inf]]
[539, [44, -104178.74103585072, 0.32653061224489793], [0, 0, inf]]
[540, [0, 0, inf], [0, 0, inf]]
[541, [0, 0, inf], [0, 0, inf]]
[542, [0, 0, inf], [0, 0, inf]]
[543, [0, 0, inf], [0, 0, inf]]
[544, [44, -15665.976095614024, 1.0], [0, 0, inf]]
[545, [44, -520632.6055776905, 0.18367346938775508], [0, 0, inf]]
[546, [44, -1326385.9760956187, 0.006663890045814243], [0, 0, inf]]
[547, [44, -58486.3107569702, 0.25], [0, 0, inf]]
[548, [0, 0, inf], [0, 0, inf]]
[549, [44, -318280.41434262693, 0.08163265306122448], [0, 0, inf]]
[550, [44, -1771560.7968127485, 0.00041649312786339016], [0, 0, inf]]
[551, [44, -104178.74103585072, 0.32653061224489793], [0, 0, inf]]
[552, [0, 0, inf], [0, 0, inf]]
[553, [0, 0, inf], [0, 0, inf]]
[554, [0, 0, inf], [0, 0, inf]]
[555, [0, 0, inf], [0, 0, inf]]
[556, [44, -15665.976095614024, 1.0], [0, 0, inf]]
[557, [44, -520632.6055776905, 0.18367346938775508], [0, 0, inf]]
[558, [44, -1326385.9760956187, 0.006663890045814243], [0, 0, inf]]
[559, [44, -58486.3107569702, 0.25], [0, 0, inf]]
[560, [0, 0, inf], [0, 0, inf]]
[561, [44, -318280.41434262693, 0.08163265306122448], [0, 0, inf]]
[562, [44, -1771560.7968127485, 0.00041649312786339016], [0, 0, inf]]
[563, [44, -104178.74103585072, 0.32653061224489793], [0, 0, inf]]
[564, [0, 0, inf], [0, 0, inf]]
[565, [0, 0, inf], [0, 0, inf]]
[566, [0, 0, inf], [0, 0, inf]]
[567, [0, 0, inf], [0, 0, inf]]
[568, [44, -15665.976095614024, 1.0], [0, 0, inf]]
[569, [44, -520632.6055776905, 0.18367346938775508], [0, 0, inf]]
[570, [44, -1326385.9760956187, 0.006663890045814243], [0, 0, inf]]
[571, [44, -58486.3107569702, 0.25], [0, 0, inf]]
[572, [0, 0, inf], [0, 0, inf]]
[573, [44, -318280.41434262693, 0.08163265306122448], [0, 0, inf]]
[574, [44, -1771560.7968127485, 0.00041649312786339016], [0, 0, inf]]
[575, [44, -104178.74103585072, 0.32653061224489793], [0, 0, inf]]
[576, [0, 0, inf], [0, 0, inf]]
[577, [0, 0, inf], [0, 0, inf]]
[578, [0, 0, inf], [0, 0, inf]]
[579, [0, 0, inf], [0, 0, inf]]
[580, [0, 0, inf], [0, 0, inf]]
[581, [0, 0, inf], [0, 0, inf]]
[582, [0, 0, inf], [0, 0, inf]]
[583, [0, 0, inf], [0, 0, inf]]
[584, [0, 0, inf], [0, 0, inf]]
[585, [0, 0, inf], [0, 0, inf]]
[586, [0, 0, inf], [0, 0, inf]]
[587, [0, 0, inf], [0, 0, inf]]
[588, [0, 0, inf], [0, 0, inf]]
[589, [0, 0, inf], [0, 0, inf]]
[590, [0, 0, inf], [0, 0, inf]]
[591, [0, 0, inf], [0, 0, inf]]
[592, [0, 0, inf], [0, 0, inf]]
[593, [0, 0, inf], [0, 0, inf]]
[594, [0, 0, inf], [0, 0, inf]]
[595, [0, 0, inf], [0, 0, inf]]
[596, [0, 0, inf], [0, 0, inf]]
[597, [0, 0, inf], [0, 0, inf]]
[598, [0, 0, inf], [0, 0, inf]]
[599, [0, 0, inf], [0, 0, inf]]
[600, [0, 0, inf], [0, 0, inf]]
[601, [0, 0, inf], [0, 0, inf]]
[602, [0, 0, inf], [0, 0, inf]]
[603, [0, 0, inf], [0, 0, inf]]
[604, [0, 0, inf], [0, 0, inf]]
[605, [0, 0, inf], [0, 0, inf]]
[606, [0, 0, inf], [0, 0, inf]]
[607, [0, 0, inf], [0, 0, inf]]
[608, [0, 0, inf], [0, 0, inf]]
[609, [0, 0, inf], [0, 0, inf]]
[610, [0, 0, inf], [0, 0, inf]]
[611, [0, 0, inf], [0, 0, inf]]
[612, [0, 0, inf], [0, 0, inf]]
[613, [0, 0, inf], [0, 0, inf]]
[614, [0, 0, inf], [0, 0, inf]]
[615, [0, 0, inf], [0, 0, inf]]
[616, [0, 0, inf], [0, 0, inf]]
[617, [0, 0, inf], [0, 0, inf]]
[618, [0, 0, inf], [0, 0, inf]]
[619, [0, 0, inf], [0, 0, inf]]
[620, [0, 0, inf], [0, 0, inf]]
[621, [0, 0, inf], [0, 0, inf]]
[622, [0, 0, inf], [0, 0, inf]]
[623, [0, 0, inf], [0, 0, inf]]
[624, [0, 0, inf], [0, 0, inf]]
[625, [0, 0, inf], [0, 0, inf]]
[626, [0, 0, inf], [0, 0, inf]]
[627, [0, 0, inf], [0, 0, inf]]
[628, [0, 0, inf], [0, 0, inf]]
[629, [0, 0, inf], [0, 0, inf]]
[630, [0, 0, inf], [0, 0, inf]]
[631, [0, 0, inf], [0, 0, inf]]
[632, [0, 0, inf], [48, 241306.9128205087, 0.5036420395421437]]
[633, [48, -969932.7999999998, 0.0016659725114535606], [0, 0, inf]]
[634, [48, -1597061.9076923076, 0.03373594335693461], [0, 0, inf]]
[635, [0, 0, inf], [48, 53773.12820513174, 0.9560493827160493]]
[636, [0, 0, inf], [0, 0, inf]]
[637, [0, 0, inf], [0, 0, inf]]
[638, [0, 0, inf], [0, 0, inf]]
[639, [0, 0, inf], [0, 0, inf]]
[640, [14, -470771.70305676665, 0.33999999999999997], [0, 0, inf]]
[641, [14, -1706511.650655022, 0.0], [0, 0, inf]]
[642, [14, -1181078.9170305626, 0.00390625], [0, 0, inf]]
[643, [39, -158742.75555556035, 0.0], [14, 179436.9956331849, 0.4336704342653183]]
[644, [14, -560633.292576421, 0.837530864197531], [45, 386203.9176954748, 0.4982698961937717]]
[645, [45, -763238.1893004095, 0.008264462809917356], [0, 0, inf]]
[646, [33, -1203615.451428575, 0.012913223140495866], [0, 0, inf]]
[647, [45, -88460.1152263335, 0.25], [46, 12443.544303798117, 1.0]]
[648, [0, 0, inf], [0, 0, inf]]
[649, [0, 0, inf], [0, 0, inf]]
[650, [0, 0, inf], [0, 0, inf]]
[651, [0, 0, inf], [0, 0, inf]]
[652, [14, -342847.7205240177, 0.15311909262759926], [49, 553989.0443349774, 0.390625]]
[653, [49, -1541871.605911333, 0.0004526935264825713], [0, 0, inf]]
[654, [49, -1191270.1477832524, 0.004074241738343141], [0, 0, inf]]
[655, [49, -88457.45812808303, 0.1111111111111111], [14, 147098.27074235864, 0.5048476454293629]]
[656, [46, -158724.32067510858, 0.48393194706994325], [34, 457717.22105263313, 0.6281440443213298]]
[657, [45, -781038.0905349776, 0.00510204081632653], [0, 0, inf]]
[658, [48, -1283833.435897436, 0.02040816326530612], [0, 0, inf]]
[659, [0, 0, inf], [46, 9.313225746154785e-10, 1.0]]
[660, [0, 0, inf], [0, 0, inf]]
[661, [0, 0, inf], [0, 0, inf]]
[662, [0, 0, inf], [0, 0, inf]]
[663, [0, 0, inf], [0, 0, inf]]
[664, [14, -683978.3406113535, 0.265625], [40, 96759.95811518561, 0.7346938775510203]]
[665, [49, -1569958.4630541904, 0.0], [0, 0, inf]]
[666, [40, -1229743.58115183, 0.007561436672967863], [0, 0, inf]]
[667, [39, -187869.86666667182, 0.25], [14, 186019.21397379413, 0.4444444444444444]]
[668, [46, -608074.5316455755, 0.6814288140940086], [49, 290553.69458127953, 0.8125]]
[669, [45, -844146.8312757174, 0.000594883997620464], [0, 0, inf]]
[670, [48, -1400117.8256410249, 0.0380725758477097], [0, 0, inf]]
[671, [0, 0, inf], [33, 97367.77142855711, 0.8590124925639501]]
[672, [0, 0, inf], [0, 0, inf]]
[673, [0, 0, inf], [0, 0, inf]]
[674, [0, 0, inf], [0, 0, inf]]
[675, [0, 0, inf], [0, 0, inf]]
[676, [0, 0, inf], [0, 0, inf]]
[677, [0, 0, inf], [0, 0, inf]]
[678, [0, 0, inf], [0, 0, inf]]
[679, [0, 0, inf], [0, 0, inf]]
[680, [0, 0, inf], [0, 0, inf]]
[681, [0, 0, inf], [0, 0, inf]]
[682, [0, 0, inf], [0, 0, inf]]
[683, [0, 0, inf], [0, 0, inf]]
[684, [0, 0, inf], [0, 0, inf]]
[685, [0, 0, inf], [0, 0, inf]]
[686, [0, 0, inf], [0, 0, inf]]
[687, [0, 0, inf], [0, 0, inf]]
[688, [0, 0, inf], [0, 0, inf]]
[689, [0, 0, inf], [0, 0, inf]]
[690, [0, 0, inf], [0, 0, inf]]
[691, [0, 0, inf], [0, 0, inf]]
[692, [0, 0, inf], [0, 0, inf]]
[693, [0, 0, inf], [0, 0, inf]]
[694, [0, 0, inf], [0, 0, inf]]
[695, [0, 0, inf], [0, 0, inf]]
[696, [0, 0, inf], [0, 0, inf]]
[697, [0, 0, inf], [0, 0, inf]]
[698, [0, 0, inf], [0, 0, inf]]
[699, [0, 0, inf], [0, 0, inf]]
[700, [0, 0, inf], [0, 0, inf]]
[701, [0, 0, inf], [0, 0, inf]]
[702, [0, 0, inf], [0, 0, inf]]
[703, [0, 0, inf], [0, 0, inf]]
[704, [0, 0, inf], [0, 0, inf]]
[705, [0, 0, inf], [0, 0, inf]]
[706, [0, 0, inf], [0, 0, inf]]
[707, [0, 0, inf], [0, 0, inf]]
[708, [0, 0, inf], [0, 0, inf]]
[709, [0, 0, inf], [0, 0, inf]]
[710, [0, 0, inf], [0, 0, inf]]
[711, [0, 0, inf], [0, 0, inf]]
[712, [0, 0, inf], [0, 0, inf]]
[713, [0, 0, inf], [0, 0, inf]]
[714, [0, 0, inf], [0, 0, inf]]
[715, [0, 0, inf], [0, 0, inf]]
[716, [48, -149220.43076923396, 0.8158168574401664], [0, 0, inf]]
[717, [48, -909438.0307692299, 0.001736111111111111], [0, 0, inf]]
[718, [48, -1347016.8615384623, 0.02665556018325697], [0, 0, inf]]
[719, [48, -22181.415384610184, 0.4444444444444444], [0, 0, inf]]
[720, [0, 0, inf], [0, 0, inf]]
[721, [0, 0, inf], [0, 0, inf]]
[722, [0, 0, inf], [0, 0, inf]]
[723, [0, 0, inf], [0, 0, inf]]
[724, [0, 0, inf], [39, 14927.644444444217, 1.0]]
[725, [39, -1690464.7111111162, 0.0], [0, 0, inf]]
[726, [39, -1454535.1111111138, 0.00041649312786339016], [0, 0, inf]]
[727, [39, -208622.93333333777, 0.0], [0, 0, inf]]
[728, [46, -10784.405063292943, 1.0], [45, 592790.650205763, 0.6510560146923783]]
[729, [45, -730874.7325102864, 0.012345679012345678], [0, 0, inf]]
[730, [33, -1456397.1657142863, 0.04000000000000001], [0, 0, inf]]
[731, [45, -120823.5720164571, 0.3611111111111111], [33, 46811.42857141979, 0.9529478458049886]]
[732, [0, 0, inf], [0, 0, inf]]
[733, [0, 0, inf], [0, 0, inf]]
[734, [0, 0, inf], [0, 0, inf]]
[735, [0, 0, inf], [0, 0, inf]]
[736, [39, -225371.02222221997, 0.6103515625], [49, 133331.86206896603, 0.47265625]]
[737, [49, -1510556.3743842402, 0.001736111111111111], [0, 0, inf]]
[738, [49, -1071497.4581280798, 0.006944444444444444], [0, 0, inf]]
[739, [39, -199156.62222222798, 0.25], [0, 0, inf]]
[740, [46, -441884.0843881909, 0.6944444444444444], [45, 78751.07818930224, 0.9631821170282711]]
[741, [45, -748674.6337448545, 0.0048674959437533805], [0, 0, inf]]
[742, [33, -1179648.0000000037, 0.03987814704031964], [0, 0, inf]]
[743, [46, -56963.78059071582, 0.027777777777777776], [33, 43441.00571427215, 0.9518143961927423]]
[744, [0, 0, inf], [0, 0, inf]]
[745, [0, 0, inf], [0, 0, inf]]
[746, [0, 0, inf], [0, 0, inf]]
[747, [0, 0, inf], [0, 0, inf]]
[748, [39, -89201.77777777333, 0.7901234567901234], [40, 216852.1047120439, 0.36]]
[749, [49, -1538643.2315270957, 0.0004526935264825713], [0, 0, inf]]
[750, [40, -1047889.7591623068, 0.011317338162064282], [0, 0, inf]]
[751, [39, -237750.04444444925, 0.25], [40, 147541.78010471072, 0.4767573696145125]]
[752, [48, -344148.0205128249, 0.6775147928994083], [40, 309151.49738219474, 0.72265625]]
[753, [45, -811783.3744855942, 0.0022675736961451243], [0, 0, inf]]
[754, [33, -1256418.742857147, 0.05190617913832199], [0, 0, inf]]
[755, [48, -74610.21538461, 0.0], [33, 42317.53142855782, 0.9048185603807257]]
[756, [0, 0, inf], [0, 0, inf]]
[757, [0, 0, inf], [0, 0, inf]]
[758, [0, 0, inf], [0, 0, inf]]
[759, [0, 0, inf], [0, 0, inf]]
[760, [40, -126268.31413612422, 0.8975069252077561], [0, 0, inf]]
[761, [49, -1548974.0295566535, 0.0004526935264825713], [0, 0, inf]]
[762, [40, -1206411.3926701602, 0.007243096423721141], [0, 0, inf]]
[763, [39, -173670.4000000041, 0.0], [40, 167442.76439790614, 0.9571280991735538]]
[764, [33, -635137.4628571402, 0.78125], [0, 0, inf]]
[765, [33, -849346.560000008, 0.0022675736961451243], [0, 0, inf]]
[766, [33, -1312217.965714287, 0.06859410430839002], [0, 0, inf]]
[767, [48, -44362.83076922223, 0.0], [33, 68157.43999999017, 0.9025]]
[768, [0, 0, inf], [0, 0, inf]]
[769, [0, 0, inf], [0, 0, inf]]
[770, [0, 0, inf], [0, 0, inf]]
[771, [0, 0, inf], [0, 0, inf]]
[772, [0, 0, inf], [0, 0, inf]]
[773, [0, 0, inf], [0, 0, inf]]
[774, [0, 0, inf], [0, 0, inf]]
[775, [0, 0, inf], [0, 0, inf]]
[776, [0, 0, inf], [0, 0, inf]]
[777, [0, 0, inf], [0, 0, inf]]
[778, [0, 0, inf], [0, 0, inf]]
[779, [0, 0, inf], [0, 0, inf]]
[780, [0, 0, inf], [0, 0, inf]]
[781, [0, 0, inf], [0, 0, inf]]
[782, [0, 0, inf], [0, 0, inf]]
[783, [0, 0, inf], [0, 0, inf]]
[784, [0, 0, inf], [0, 0, inf]]
[785, [0, 0, inf], [0, 0, inf]]
[786, [0, 0, inf], [0, 0, inf]]
[787, [0, 0, inf], [0, 0, inf]]
[788, [0, 0, inf], [0, 0, inf]]
[789, [0, 0, inf], [0, 0, inf]]
[790, [0, 0, inf], [0, 0, inf]]
[791, [0, 0, inf], [0, 0, inf]]
[792, [0, 0, inf], [0, 0, inf]]
[793, [0, 0, inf], [0, 0, inf]]
[794, [0, 0, inf], [0, 0, inf]]
[795, [0, 0, inf], [0, 0, inf]]
[796, [0, 0, inf], [0, 0, inf]]
[797, [0, 0, inf], [0, 0, inf]]
[798, [0, 0, inf], [0, 0, inf]]
[799, [0, 0, inf], [0, 0, inf]]
[800, [0, 0, inf], [0, 0, inf]]
[801, [0, 0, inf], [0, 0, inf]]
[802, [0, 0, inf], [0, 0, inf]]
[803, [0, 0, inf], [0, 0, inf]]
[804, [0, 0, inf], [0, 0, inf]]
[805, [0, 0, inf], [0, 0, inf]]
[806, [0, 0, inf], [0, 0, inf]]
[807, [0, 0, inf], [0, 0, inf]]
[808, [39, -229375.99999999627, 0.5406574394463669], [0, 0, inf]]
[809, [39, -1621651.9111111164, 0.0], [0, 0, inf]]
[810, [39, -1249553.0666666683, 0.0016659725114535606], [0, 0, inf]]
[811, [39, -201705.2444444513, 0.0], [0, 0, inf]]
[812, [39, -212991.99999999907, 0.765625], [45, 139162.86419753078, 0.5377777777777777]]
[813, [45, -683408.3292181045, 0.023156899810964086], [0, 0, inf]]
[814, [45, -1621948.576131693, 0.0004526935264825713], [0, 0, inf]]
[815, [45, -200653.4320987584, 0.1511111111111111], [0, 0, inf]]
[816, [0, 0, inf], [0, 0, inf]]
[817, [0, 0, inf], [0, 0, inf]]
[818, [0, 0, inf], [0, 0, inf]]
[819, [0, 0, inf], [0, 0, inf]]
[820, [39, -48787.91111110896, 0.9245562130177515], [49, 266018.04926108476, 0.20661157024793386]]
[821, [49, -1469556.0197044369, 0.00043402777777777775], [0, 0, inf]]
[822, [49, -1297160.8275862075, 0.006944444444444444], [0, 0, inf]]
[823, [39, -267969.4222222278, 0.25], [0, 0, inf]]
[824, [46, -180846.17721519433, 0.6049382716049383], [34, 220062.98947368562, 0.5841049382716049]]
[825, [45, -701208.2304526726, 0.017777777777777778], [0, 0, inf]]
[826, [34, -1511467.115789475, 0.007901234567901235], [0, 0, inf]]
[827, [34, -156596.54736842588, 0.04000000000000001], [0, 0, inf]]
[828, [0, 0, inf], [0, 0, inf]]
[829, [0, 0, inf], [0, 0, inf]]
[830, [0, 0, inf], [0, 0, inf]]
[831, [0, 0, inf], [0, 0, inf]]
[832, [40, -122837.10994764324, 0.8652662357648508], [0, 0, inf]]
[833, [49, -1497642.8768472923, 0.0004526935264825713], [0, 0, inf]]
[834, [40, -872898.3455497399, 0.028972385694884563], [0, 0, inf]]
[835, [39, -222822.40000000596, 0.25], [40, 170873.96858638525, 0.6400000000000001]]
[836, [34, -188329.76842104923, 0.8244897959183674], [49, 6456.748768469319, 1.0]]
[837, [45, -764316.9711934123, 0.008264462809917356], [0, 0, inf]]
[838, [40, -1256163.853403139, 0.029843893480257115], [0, 0, inf]]
[839, [40, -130042.63874344993, 0.0], [0, 0, inf]]
[840, [0, 0, inf], [0, 0, inf]]
[841, [0, 0, inf], [0, 0, inf]]
[842, [0, 0, inf], [0, 0, inf]]
[843, [0, 0, inf], [0, 0, inf]]
[844, [39, -168209.0666666627, 0.7322530864197531], [40, 35684.52356021013, 1.0]]
[845, [49, -1507973.67487685, 0.0004526935264825713], [0, 0, inf]]
[846, [40, -1031419.9790575933, 0.016296966953372564], [0, 0, inf]]
[847, [39, -242483.20000000484, 0.25], [40, 113229.73821989447, 0.740400216333153]]
[848, [34, -124173.47368420754, 0.8347681359044995], [49, 75543.96059112996, 1.0]]
[849, [45, -837674.1399176922, 0.004648760330578512], [0, 0, inf]]
[850, [49, -1423713.1034482745, 0.03604224058769513], [0, 0, inf]]
[851, [40, -160580.35602093767, 0.0], [0, 0, inf]]
[852, [0, 0, inf], [0, 0, inf]]
[853, [0, 0, inf], [0, 0, inf]]
[854, [0, 0, inf], [0, 0, inf]]
[855, [0, 0, inf], [0, 0, inf]]
[856, [39, -524287.9999999972, 0.7056790123456789], [0, 0, inf]]
[857, [49, -1542840.1182266064, 0.0004526935264825713], [0, 0, inf]]
[858, [49, -1149624.1182266036, 0.016296966953372564], [0, 0, inf]]
[859, [39, -178403.55555556156, 0.0], [49, 24858.482758616097, 0.9149338374291116]]
[860, [49, -326711.4876847314, 0.645124716553288], [0, 0, inf]]
[861, [39, -873085.155555563, 0.004648760330578512], [0, 0, inf]]
[862, [49, -1508296.5123152686, 0.04637281910009182], [0, 0, inf]]
[863, [40, -162982.19895287417, 0.0], [0, 0, inf]]
[864, [0, 0, inf], [0, 0, inf]]
[865, [0, 0, inf], [0, 0, inf]]
[866, [0, 0, inf], [0, 0, inf]]
[867, [0, 0, inf], [0, 0, inf]]
[868, [0, 0, inf], [0, 0, inf]]
[869, [0, 0, inf], [0, 0, inf]]
[870, [0, 0, inf], [0, 0, inf]]
[871, [0, 0, inf], [0, 0, inf]]
[872, [0, 0, inf], [0, 0, inf]]
[873, [0, 0, inf], [0, 0, inf]]
[874, [0, 0, inf], [0, 0, inf]]
[875, [0, 0, inf], [0, 0, inf]]
[876, [0, 0, inf], [0, 0, inf]]
[877, [0, 0, inf], [0, 0, inf]]
[878, [0, 0, inf], [0, 0, inf]]
[879, [0, 0, inf], [0, 0, inf]]
[880, [0, 0, inf], [0, 0, inf]]
[881, [0, 0, inf], [0, 0, inf]]
[882, [0, 0, inf], [0, 0, inf]]
[883, [0, 0, inf], [0, 0, inf]]
[884, [0, 0, inf], [0, 0, inf]]
[885, [0, 0, inf], [0, 0, inf]]
[886, [0, 0, inf], [0, 0, inf]]
[887, [0, 0, inf], [0, 0, inf]]
[888, [0, 0, inf], [0, 0, inf]]
[889, [0, 0, inf], [0, 0, inf]]
[890, [0, 0, inf], [0, 0, inf]]
[891, [0, 0, inf], [0, 0, inf]]
[892, [0, 0, inf], [0, 0, inf]]
[893, [0, 0, inf], [0, 0, inf]]
[894, [0, 0, inf], [0, 0, inf]]
[895, [0, 0, inf], [0, 0, inf]]
[896, [0, 0, inf], [0, 0, inf]]
[897, [0, 0, inf], [0, 0, inf]]
[898, [0, 0, inf], [0, 0, inf]]
[899, [0, 0, inf], [0, 0, inf]]
[900, [0, 0, inf], [0, 0, inf]]
[901, [0, 0, inf], [0, 0, inf]]
[902, [0, 0, inf], [0, 0, inf]]
[903, [0, 0, inf], [0, 0, inf]]
[904, [49, -41968.86699507013, 0.9518143961927423], [0, 0, inf]]
[905, [49, -1408862.5812807903, 0.0016659725114535606], [0, 0, inf]]
[906, [49, -1083442.4433497554, 0.010412328196584757], [0, 0, inf]]
[907, [49, -45197.24137931224, 0.25], [0, 0, inf]]
[908, [34, -95544.58947368152, 0.8520710059171599], [49, 35834.955665022135, 0.7901234567901234]]
[909, [49, -871983.9211822674, 0.0004526935264825713], [0, 0, inf]]
[910, [34, -1262085.389473685, 0.03515625], [0, 0, inf]]
[911, [34, -207300.71578947734, 0.04938271604938271], [0, 0, inf]]
[912, [0, 0, inf], [0, 0, inf]]
[913, [0, 0, inf], [0, 0, inf]]
[914, [0, 0, inf], [0, 0, inf]]
[915, [0, 0, inf], [0, 0, inf]]
[916, [0, 0, inf], [49, 88780.29556650482, 0.61]]
[917, [49, -1436949.4384236494, 0.001736111111111111], [0, 0, inf]]
[918, [40, -1088721.0890052365, 0.021267361111111115], [0, 0, inf]]
[919, [49, -73284.09852217045, 0.36], [40, 106024.20942408312, 0.7809626825310979]]
[920, [34, -2414.4842105228454, 1.0], [40, 111514.13612565212, 0.4444444444444444]]
[921, [49, -872629.5960591119, 0.00047258979206049145], [0, 0, inf]]
[922, [34, -1355215.4947368437, 0.07650520597555456], [0, 0, inf]]
[923, [34, -208680.4210526375, 0.1736111111111111], [0, 0, inf]]
[924, [0, 0, inf], [0, 0, inf]]
[925, [0, 0, inf], [0, 0, inf]]
[926, [0, 0, inf], [0, 0, inf]]
[927, [0, 0, inf], [0, 0, inf]]
[928, [40, -204842.89005235676, 0.6536894522408329], [0, 0, inf]]
[929, [49, -1447280.2364532072, 0.001736111111111111], [0, 0, inf]]
[930, [40, -891769.968586389, 0.36501736111111105], [0, 0, inf]]
[931, [49, -968.5123152723536, 1.0], [40, 122493.98952879198, 0.8301234567901234]]
[932, [40, -169501.48691100068, 0.7511111111111112], [0, 0, inf]]
[933, [49, -876503.6453201976, 0.0018107741059302852], [0, 0, inf]]
[934, [49, -1238727.251231528, 0.4411246919169056], [0, 0, inf]]
[935, [34, -187984.84210527036, 0.18367346938775508], [0, 0, inf]]
[936, [0, 0, inf], [0, 0, inf]]
[937, [0, 0, inf], [0, 0, inf]]
[938, [0, 0, inf], [0, 0, inf]]
[939, [0, 0, inf], [0, 0, inf]]
[940, [40, -77545.2146596862, 0.9091400757166036], [0, 0, inf]]
[941, [49, -1482146.6798029616, 0.001736111111111111], [0, 0, inf]]
[942, [49, -1006929.9704433493, 0.29340277777777773], [0, 0, inf]]
[943, [49, -35834.955665028654, 0.6400000000000001], [40, 90583.79057591222, 0.9091400757166036]]
[944, [49, -141725.63546798192, 0.8871882086167799], [0, 0, inf]]
[945, [49, -930740.3349753711, 0.0], [0, 0, inf]]
[946, [49, -1323310.660098522, 0.5185352849454253], [0, 0, inf]]
[947, [40, -213077.78010470886, 0.140625], [0, 0, inf]]
[948, [0, 0, inf], [0, 0, inf]]
[949, [0, 0, inf], [0, 0, inf]]
[950, [0, 0, inf], [0, 0, inf]]
[951, [0, 0, inf], [0, 0, inf]]
[952, [40, -77545.2146596862, 0.9091400757166036], [0, 0, inf]]
[953, [49, -1482146.6798029616, 0.001736111111111111], [0, 0, inf]]
[954, [49, -1006929.9704433493, 0.29340277777777773], [0, 0, inf]]
[955, [49, -35834.955665028654, 0.6400000000000001], [40, 90583.79057591222, 0.9091400757166036]]
[956, [49, -141725.63546798192, 0.8871882086167799], [0, 0, inf]]
[957, [49, -930740.3349753711, 0.0], [0, 0, inf]]
[958, [49, -1323310.660098522, 0.5185352849454253], [0, 0, inf]]
[959, [40, -213077.78010470886, 0.140625], [0, 0, inf]]
[960, [0, 0, inf], [0, 0, inf]]
[961, [0, 0, inf], [0, 0, inf]]
[962, [0, 0, inf], [0, 0, inf]]
[963, [0, 0, inf], [0, 0, inf]]
[964, [0, 0, inf], [0, 0, inf]]
[965, [0, 0, inf], [0, 0, inf]]
[966, [0, 0, inf], [0, 0, inf]]
[967, [0, 0, inf], [0, 0, inf]]
[968, [0, 0, inf], [0, 0, inf]]
[969, [0, 0, inf], [0, 0, inf]]
[970, [0, 0, inf], [0, 0, inf]]
[971, [0, 0, inf], [0, 0, inf]]
[972, [0, 0, inf], [0, 0, inf]]
[973, [0, 0, inf], [0, 0, inf]]
[974, [0, 0, inf], [0, 0, inf]]
[975, [0, 0, inf], [0, 0, inf]]
[976, [0, 0, inf], [0, 0, inf]]
[977, [0, 0, inf], [0, 0, inf]]
[978, [0, 0, inf], [0, 0, inf]]
[979, [0, 0, inf], [0, 0, inf]]
[980, [0, 0, inf], [0, 0, inf]]
[981, [0, 0, inf], [0, 0, inf]]
[982, [0, 0, inf], [0, 0, inf]]
[983, [0, 0, inf], [0, 0, inf]]
[984, [0, 0, inf], [0, 0, inf]]
[985, [0, 0, inf], [0, 0, inf]]
[986, [0, 0, inf], [0, 0, inf]]
[987, [0, 0, inf], [0, 0, inf]]
[988, [0, 0, inf], [0, 0, inf]]
[989, [0, 0, inf], [0, 0, inf]]
[990, [0, 0, inf], [0, 0, inf]]
[991, [0, 0, inf], [0, 0, inf]]
[992, [0, 0, inf], [0, 0, inf]]
[993, [0, 0, inf], [0, 0, inf]]
[994, [0, 0, inf], [0, 0, inf]]
[995, [0, 0, inf], [0, 0, inf]]
[996, [0, 0, inf], [0, 0, inf]]
[997, [0, 0, inf], [0, 0, inf]]
[998, [0, 0, inf], [0, 0, inf]]
[999, [0, 0, inf], [0, 0, inf]]
[1000, [0, 0, inf], [0, 0, inf]]
[1001, [0, 0, inf], [0, 0, inf]]
[1002, [0, 0, inf], [0, 0, inf]]
[1003, [0, 0, inf], [0, 0, inf]]
[1004, [0, 0, inf], [0, 0, inf]]
[1005, [0, 0, inf], [0, 0, inf]]
[1006, [0, 0, inf], [0, 0, inf]]
[1007, [0, 0, inf], [0, 0, inf]]
[1008, [0, 0, inf], [0, 0, inf]]
[1009, [0, 0, inf], [0, 0, inf]]
[1010, [0, 0, inf], [0, 0, inf]]
[1011, [0, 0, inf], [0, 0, inf]]
[1012, [0, 0, inf], [0, 0, inf]]
[1013, [0, 0, inf], [0, 0, inf]]
[1014, [0, 0, inf], [0, 0, inf]]
[1015, [0, 0, inf], [0, 0, inf]]
[1016, [0, 0, inf], [0, 0, inf]]
[1017, [0, 0, inf], [0, 0, inf]]
[1018, [0, 0, inf], [0, 0, inf]]
[1019, [0, 0, inf], [0, 0, inf]]
[1020, [0, 0, inf], [0, 0, inf]]
[1021, [0, 0, inf], [0, 0, inf]]
[1022, [0, 0, inf], [0, 0, inf]]
[1023, [0, 0, inf], [0, 0, inf]]
[1024, [0, 0, inf], [0, 0, inf]]
[1025, [0, 0, inf], [0, 0, inf]]
[1026, [0, 0, inf], [0, 0, inf]]
[1027, [0, 0, inf], [0, 0, inf]]
[1028, [0, 0, inf], [0, 0, inf]]
